"","states","year","disease","datatype","deathpop","class","population","ratio"
"4608","Wyoming",2014,"Mortality from heart failure","Nmbr",274,"Female",584304,0.000468933979572277
"4609","Wyoming",2014,"Mortality from coronary heart disease","Nmbr",573,"Overall",584304,0.000980653906185821
"4610","Wyoming",2014,"Mortality from coronary heart disease","Nmbr",225,"Female",584304,0.000385073523371396
"4611","Wyoming",2014,"Mortality from heart failure","Nmbr",278,"Male",584304,0.00047577973109888
"4612","Wyoming",2014,"Mortality from total cardiovascular disease","Nmbr",1308,"Overall",584304,0.00223856074919905
"4613","Wyoming",2014,"Mortality from diseases of the heart","Nmbr",1035,"Overall",584304,0.00177133820750842
"4614","Wyoming",2014,"Mortality from coronary heart disease","Nmbr",348,"Male",584304,0.000595580382814425
"4615","Wyoming",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",189,"Overall",584304,0.000323461759631972
"4616","Wyoming",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",122,"Female",584304,0.000208795421561379
"4617","Wyoming",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",67,"Male",584304,0.000114666338070593
"4618","Wyoming",2014,"Mortality from diseases of the heart","Nmbr",450,"Female",584304,0.000770147046742791
"4619","Wyoming",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",632,"Overall",584304,0.00108162874120321
"4620","Wyoming",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",344,"Male",584304,0.000588734631287823
"4621","Wyoming",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",288,"Female",584304,0.000492894109915386
"4622","Alabama",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",9.9,"Overall",4816089,0.099
"4623","Alabama",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.6,"Overall",4816089,0.086
"4624","Alabama",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",14.3,"Overall",4816089,0.143
"4625","Alaska",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",9,"Overall",731228,0.09
"4626","Alaska",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",7.6,"Overall",731228,0.076
"4627","Alaska",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.1,"Overall",731228,0.051
"4628","Arizona",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",6,"Overall",6553262,0.06
"4629","Arizona",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.6,"Overall",6553262,0.086
"4630","Arizona",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",9.1,"Overall",6553262,0.091
"4631","Arkansas",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.8,"Overall",2949499,0.088
"4632","Arkansas",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",8.8,"Overall",2949499,0.088
"4633","Arkansas",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",12.9,"Overall",2949499,0.129
"4634","California",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.8,"Overall",38056055,0.088
"4635","California",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",4.6,"Overall",38056055,0.046
"4636","California",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",7,"Overall",38056055,0.07
"4637","Colorado",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.9,"Overall",5191731,0.089
"4638","Colorado",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",4.8,"Overall",5191731,0.048
"4639","Colorado",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",7.6,"Overall",5191731,0.076
"4640","Connecticut",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",9.9,"Overall",3593541,0.099
"4641","Connecticut",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",7.7,"Overall",3593541,0.077
"4642","Connecticut",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.4,"Overall",3593541,0.054
"4643","Delaware",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",10.8,"Overall",917099,0.108
"4644","Delaware",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",9.9,"Overall",917099,0.099
"4645","Delaware",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.1,"Overall",917099,0.071
"4646","District of Columbia",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",10.3,"Overall",635342,0.103
"4647","District of Columbia",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",7,"Overall",635342,0.07
"4648","District of Columbia",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",4.5,"Overall",635342,0.045
"4649","Florida",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.2,"Overall",19352021,0.082
"4650","Florida",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",10,"Overall",19352021,0.1
"4651","Florida",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.6,"Overall",19352021,0.076
"4652","Georgia",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",10.6,"Overall",9917639,0.106
"4653","Georgia",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.1,"Overall",9917639,0.071
"4654","Georgia",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.2,"Overall",9917639,0.082
"4655","Hawaii",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",3.6,"Overall",1392641,0.036
"4656","Hawaii",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",4.8,"Overall",1392641,0.048
"4657","Hawaii",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.9,"Overall",1392641,0.089
"4658","Idaho",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.3,"Overall",1596097,0.053
"4659","Idaho",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",8.2,"Overall",1596097,0.082
"4660","Idaho",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.5,"Overall",1596097,0.085
"4661","Illinois",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.5,"Overall",12875167,0.085
"4662","Illinois",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",9,"Overall",12875167,0.09
"4663","Illinois",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",6,"Overall",12875167,0.06
"4664","Indiana",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",11.5,"Overall",6538283,0.115
"4665","Indiana",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",9.1,"Overall",6538283,0.091
"4666","Indiana",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.6,"Overall",6538283,0.076
"4667","Iowa",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",6.2,"Overall",3076636,0.062
"4668","Iowa",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",8.9,"Overall",3076636,0.089
"4669","Iowa",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.1,"Overall",3076636,0.081
"4670","Kansas",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.4,"Overall",2886281,0.084
"4671","Kansas",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",9.1,"Overall",2886281,0.091
"4672","Kansas",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",6,"Overall",2886281,0.06
"4673","Kentucky",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",16,"Overall",4382667,0.16
"4674","Kentucky",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",11.2,"Overall",4382667,0.112
"4675","Kentucky",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",11.1,"Overall",4382667,0.111
"4676","Louisiana",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",11.2,"Overall",4603676,0.112
"4677","Louisiana",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",7.4,"Overall",4603676,0.074
"4678","Louisiana",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.5,"Overall",4603676,0.075
"4679","Maine",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.8,"Overall",1328888,0.078
"4680","Maine",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",11.1,"Overall",1328888,0.111
"4681","Maine",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",10.4,"Overall",1328888,0.104
"4682","Maryland",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",8,"Overall",5890740,0.08
"4683","Maryland",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",9,"Overall",5890740,0.09
"4684","Maryland",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.5,"Overall",5890740,0.055
"4685","Massachusetts",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.4,"Overall",6657780,0.054
"4686","Massachusetts",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",10.8,"Overall",6657780,0.108
"4687","Massachusetts",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",7.5,"Overall",6657780,0.075
"4688","Michigan",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",10.2,"Overall",9886879,0.102
"4689","Michigan",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.4,"Overall",9886879,0.074
"4690","Michigan",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",10.5,"Overall",9886879,0.105
"4691","Minnesota",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",6.4,"Overall",5380443,0.064
"4692","Minnesota",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",4.3,"Overall",5380443,0.043
"4693","Minnesota",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8,"Overall",5380443,0.08
"4694","Mississippi",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",6.7,"Overall",2985660,0.067
"4695","Mississippi",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.1,"Overall",2985660,0.081
"4696","Mississippi",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",10.1,"Overall",2985660,0.101
"4697","Missouri",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",8.1,"Overall",6025468,0.081
"4698","Missouri",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",10.4,"Overall",6025468,0.104
"4699","Missouri",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",11.4,"Overall",6025468,0.114
"4700","Montana",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",6.1,"Overall",1005157,0.061
"4701","Montana",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",9,"Overall",1005157,0.09
"4702","Montana",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",9.5,"Overall",1005157,0.095
"4703","Nebraska",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.3,"Overall",1855973,0.053
"4704","Nebraska",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",7.4,"Overall",1855973,0.074
"4705","Nebraska",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",8,"Overall",1855973,0.08
"4706","Nevada",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",12.7,"Overall",2754874,0.127
"4707","Nevada",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",7.4,"Overall",2754874,0.074
"4708","Nevada",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",7.5,"Overall",2754874,0.075
"4709","New Hampshire",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",8.2,"Overall",1321393,0.082
"4710","New Hampshire",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.9,"Overall",1321393,0.059
"4711","New Hampshire",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",10.2,"Overall",1321393,0.102
"4712","New Jersey",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",7.8,"Overall",8874893,0.078
"4713","New Jersey",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",5.6,"Overall",8874893,0.056
"4714","New Jersey",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",8.7,"Overall",8874893,0.087
"4715","New Mexico",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 18","CrdPrev",6.7,"Overall",2084792,0.067
"4716","New Mexico",2012,"Prevalence of chronic obstructive pulmonary disease among adults >= 45 years","CrdPrev",10,"Overall",2084792,0.1
"4717","New Mexico",2012,"Current asthma prevalence among adults aged >= 18 years","CrdPrev",9.2,"Overall",2084792,0.092
